Date,Price,Open,High,Low,Vol.,Change %
08/29/2023,42.75,44.49,44.49,42.68,1.88M,-2.91%
08/28/2023,44.03,44.85,44.98,43.8,602.36K,-2.31%
08/25/2023,45.07,45.4,45.4,44.81,1.27M,-0.07%
08/24/2023,45.1,45.12,45.75,44.8,1.94M,0.22%
08/23/2023,45.0,45.7,45.7,44.77,1.19M,-0.77%
08/22/2023,45.35,45.01,45.78,45.01,1.14M,0.58%
08/21/2023,45.09,45.63,45.75,44.9,1.45M,-1.55%
08/18/2023,45.8,45.81,46.65,45.5,4.46M,0.44%
08/17/2023,45.6,45.75,45.75,45.01,744.21K,0.22%
08/16/2023,45.5,45.25,46.15,45.05,1.97M,-0.22%
08/15/2023,45.6,45.31,46.2,45.01,1.11M,-0.22%
08/11/2023,45.7,45.02,46.32,45.02,2.14M,0.88%
08/10/2023,45.3,47.49,47.6,44.75,3.53M,-4.43%
08/09/2023,47.4,44.02,47.4,44.02,5.68M,6.28%
08/08/2023,44.6,46.72,46.72,43.9,2.69M,-4.62%
08/07/2023,46.76,48.25,48.5,46.71,2.79M,-2.28%
08/04/2023,47.85,46.6,47.85,46.12,3.74M,2.05%
08/03/2023,46.89,47.5,49.0,46.52,9.05M,-1.90%
08/02/2023,47.8,46.88,48.18,46.3,6.56M,2.58%
08/01/2023,46.6,48.0,48.25,46.5,3.81M,-2.10%
07/31/2023,47.6,46.47,48.09,45.95,11.64M,5.33%
07/27/2023,45.19,44.16,45.94,44.16,9.22M,2.29%
07/26/2023,44.18,44.33,44.66,43.89,1.75M,0.27%
07/25/2023,44.06,44.2,44.78,43.82,2.54M,-0.86%
07/24/2023,44.44,44.0,44.75,43.2,5.36M,-1.24%
07/21/2023,45.0,44.43,45.39,44.43,4.74M,0.67%
07/20/2023,44.7,44.25,44.9,44.0,3.72M,2.05%
07/19/2023,43.8,44.3,44.7,43.7,4.22M,-0.68%
07/18/2023,44.1,44.95,44.98,43.99,2.90M,-1.32%
07/17/2023,44.69,44.11,44.9,43.93,5.44M,2.29%
07/14/2023,43.69,43.34,44.2,43.34,1.55M,-0.11%
07/13/2023,43.74,44.65,44.95,43.65,5.70M,-1.49%
