Date,Price,Open,High,Low,Vol.,Change %
07/25/2023,2.63,2.55,2.68,2.55,47.00K,1.15%
07/24/2023,2.6,2.65,2.72,2.57,810.00K,-1.14%
07/21/2023,2.63,2.56,2.69,2.52,1.03M,3.95%
07/20/2023,2.53,2.41,2.55,2.41,296.50K,3.27%
07/19/2023,2.45,2.52,2.55,2.45,218.50K,-2.39%
07/18/2023,2.51,2.56,2.65,2.51,236.50K,-2.71%
07/17/2023,2.58,2.59,2.67,2.46,856.50K,3.20%
07/14/2023,2.5,2.6,2.63,2.5,319.00K,-3.10%
07/13/2023,2.58,2.66,2.74,2.52,2.15M,-1.53%
07/12/2023,2.62,2.57,2.85,2.57,1.24M,-4.03%
07/11/2023,2.73,2.69,2.88,2.69,2.13M,3.41%
07/10/2023,2.64,2.68,2.68,2.55,363.50K,0.76%
07/07/2023,2.62,2.65,2.7,2.54,227.00K,-1.13%
07/06/2023,2.65,2.7,2.78,2.54,1.16M,0.00%
07/05/2023,2.65,2.32,2.7,2.3,7.28M,14.22%
07/04/2023,2.32,2.42,2.49,2.29,5.40M,-6.07%
07/03/2023,2.47,2.5,2.57,2.41,1.50M,6.01%
06/27/2023,2.33,2.25,2.48,2.15,1.68M,8.37%
06/26/2023,2.15,1.92,2.49,1.92,1.82M,7.50%
06/23/2023,2.0,2.1,2.1,1.94,946.50K,-3.85%
06/22/2023,2.08,2.02,2.09,2.02,67.00K,2.97%
06/21/2023,2.02,2.15,2.15,2.0,67.00K,-6.05%
06/20/2023,2.15,2.07,2.15,2.07,122.00K,3.86%
06/19/2023,2.07,2.08,2.18,2.07,664.50K,-1.43%
06/16/2023,2.1,2.15,2.15,2.08,47.00K,-1.87%
06/15/2023,2.14,2.15,2.18,2.14,56.50K,-0.47%
06/14/2023,2.15,2.12,2.15,2.08,370.00K,2.87%
06/13/2023,2.09,2.27,2.27,2.07,369.00K,-2.79%
06/12/2023,2.15,2.3,2.3,2.11,417.50K,-3.15%
06/09/2023,2.22,2.29,2.29,2.11,1.80M,0.91%
06/08/2023,2.2,2.14,2.23,2.08,710.50K,2.33%
06/07/2023,2.15,2.09,2.34,2.07,552.00K,0.00%
06/06/2023,2.15,2.21,2.23,2.11,64.50K,1.42%
06/05/2023,2.12,2.19,2.19,2.08,25.00K,2.42%
06/02/2023,2.07,2.04,2.15,2.04,58.50K,0.49%
06/01/2023,2.06,2.09,2.12,2.06,194.00K,-1.44%
05/31/2023,2.09,2.19,2.2,2.08,210.00K,-3.24%
05/30/2023,2.16,2.2,2.21,2.16,314.00K,-0.92%
05/29/2023,2.18,2.28,2.28,2.15,524.50K,-2.24%
05/26/2023,2.23,2.23,2.24,2.2,207.00K,-0.45%
05/25/2023,2.24,2.28,2.28,2.2,177.00K,-0.44%
05/24/2023,2.25,2.26,2.36,2.21,295.00K,-3.43%
05/23/2023,2.33,2.29,2.35,2.24,46.00K,-0.85%
05/22/2023,2.35,2.27,2.35,2.26,10.50K,-0.42%
05/19/2023,2.36,2.33,2.36,2.29,25.00K,0.43%
05/18/2023,2.35,2.27,2.36,2.27,109.00K,2.17%
05/17/2023,2.3,2.28,2.33,2.28,100.00K,-1.71%
05/16/2023,2.34,2.4,2.4,2.2,175.50K,3.08%
05/15/2023,2.27,2.29,2.31,2.28,14.00K,-0.44%
05/12/2023,2.28,2.28,2.44,2.25,40.00K,-0.87%
05/11/2023,2.3,2.35,2.35,2.25,39.00K,1.32%
05/10/2023,2.27,2.27,2.39,2.27,58.00K,-2.58%
05/09/2023,2.33,2.35,2.4,2.28,217.00K,-0.43%
05/08/2023,2.34,2.31,2.42,2.3,153.50K,0.86%
05/05/2023,2.32,2.31,2.45,2.31,58.50K,-0.85%
05/04/2023,2.34,2.44,2.45,2.31,652.50K,0.00%
05/03/2023,2.34,2.41,2.48,2.3,539.00K,-2.09%
05/02/2023,2.39,2.37,2.55,2.36,1.10M,-2.85%
04/28/2023,2.46,2.45,2.5,2.42,84.00K,0.00%
04/27/2023,2.46,2.42,2.54,2.31,667.00K,6.96%
04/26/2023,2.3,2.39,2.39,2.3,492.50K,-3.77%
04/20/2023,2.39,2.39,2.42,2.37,42.50K,2.14%
04/19/2023,2.34,2.41,2.42,2.3,32.00K,-1.27%
04/18/2023,2.37,2.3,2.37,2.3,11.00K,1.72%
04/17/2023,2.33,2.36,2.36,2.3,73.50K,-0.43%
