Date,Price,Open,High,Low,Vol.,Change %
07/18/2023,82.4,82.97,82.97,81.9,970.91K,-0.54%
07/17/2023,82.85,82.56,82.9,82.45,608.38K,-0.12%
07/14/2023,82.95,83.03,83.25,82.7,821.97K,-0.30%
07/13/2023,83.2,83.05,83.7,82.11,1.38M,-0.24%
07/12/2023,83.4,83.5,83.61,82.5,1.42M,0.13%
07/11/2023,83.29,83.06,84.15,83.06,1.28M,0.11%
07/10/2023,83.2,83.47,83.55,82.9,835.78K,0.25%
07/07/2023,82.99,83.0,83.05,82.5,809.10K,0.00%
07/06/2023,82.99,83.2,83.7,82.6,1.49M,0.63%
07/05/2023,82.47,83.02,84.45,82.12,1.90M,-1.23%
07/04/2023,83.5,87.0,87.0,83.2,2.11M,-4.57%
07/03/2023,87.5,88.62,88.7,86.05,2.29M,6.77%
06/27/2023,81.95,83.0,84.75,81.8,1.36M,-2.00%
06/26/2023,83.62,80.0,84.45,80.0,1.77M,4.39%
06/23/2023,80.1,79.31,80.56,79.31,560.03K,0.00%
06/22/2023,80.1,79.11,80.55,79.11,604.59K,-0.62%
06/21/2023,80.6,81.1,81.3,80.3,253.85K,-0.62%
06/20/2023,81.1,81.2,81.25,80.01,521.50K,-0.36%
06/19/2023,81.39,82.95,82.95,80.97,890.23K,-1.57%
06/16/2023,82.69,83.2,83.46,82.01,596.90K,-0.67%
06/15/2023,83.25,84.05,84.05,83.0,339.02K,-1.13%
06/14/2023,84.2,84.52,85.35,83.9,567.03K,-0.72%
06/13/2023,84.81,85.51,85.95,84.8,362.53K,-0.64%
06/12/2023,85.36,86.13,86.13,85.35,203.26K,-1.11%
06/09/2023,86.32,85.75,86.32,85.25,815.08K,0.72%
06/08/2023,85.7,86.21,86.21,85.55,523.66K,-0.58%
06/07/2023,86.2,86.5,86.5,86.1,340.78K,-0.23%
06/06/2023,86.4,85.65,86.5,85.41,743.85K,0.93%
06/05/2023,85.6,85.5,85.94,85.3,390.12K,0.13%
06/02/2023,85.49,86.25,86.25,85.25,251.65K,-0.67%
06/01/2023,86.07,86.25,86.47,85.45,419.37K,0.08%
05/31/2023,86.0,85.5,86.5,85.11,1.19M,0.58%
05/30/2023,85.5,85.19,85.6,85.0,218.34K,0.23%
05/29/2023,85.3,84.3,86.7,84.03,1.00M,1.55%
05/26/2023,84.0,84.4,84.75,83.7,537.62K,-0.70%
05/25/2023,84.59,84.65,84.9,84.3,217.84K,0.52%
05/24/2023,84.15,84.12,84.89,84.1,292.13K,-0.70%
05/23/2023,84.74,85.48,85.48,83.99,480.35K,-0.31%
05/22/2023,85.0,85.7,86.0,85.0,638.32K,-0.58%
05/19/2023,85.5,85.7,86.26,85.27,252.23K,-0.81%
05/18/2023,86.2,86.69,86.69,85.8,217.44K,0.01%
05/17/2023,86.19,86.3,86.85,86.0,570.39K,-0.13%
05/16/2023,86.3,85.9,86.99,85.4,456.07K,0.79%
05/15/2023,85.62,85.99,85.99,84.51,621.75K,0.43%
05/12/2023,85.25,85.6,85.65,85.2,446.53K,-0.41%
05/11/2023,85.6,85.3,85.9,85.03,326.17K,0.12%
05/10/2023,85.5,85.88,86.52,85.31,445.42K,-0.81%
05/09/2023,86.2,86.99,86.99,85.7,726.33K,-0.75%
05/08/2023,86.85,87.34,88.0,86.8,1.76M,-0.12%
05/05/2023,86.95,87.02,88.1,86.15,916.67K,0.06%
05/04/2023,86.9,84.5,89.1,84.5,1.82M,2.61%
05/03/2023,84.69,84.06,84.75,84.0,331.76K,0.18%
