Date,Price,Open,High,Low,Vol.,Change %
03/18/2024,53.21,52.95,53.5,51.91,2.09M,0.78%
03/15/2024,52.8,53.8,53.99,52.76,2.08M,-1.68%
03/14/2024,53.7,52.5,53.75,51.9,4.41M,4.72%
03/13/2024,51.28,52.5,53.2,50.5,3.42M,-2.53%
03/12/2024,52.61,55.4,55.4,52.11,3.78M,-4.35%
03/11/2024,55.0,53.74,56.68,53.25,13.48M,3.40%
03/08/2024,53.19,52.06,53.33,51.56,6.77M,3.10%
03/07/2024,51.59,51.48,52.15,51.0,2.86M,0.37%
03/06/2024,51.4,50.6,52.32,50.01,4.88M,1.98%
03/05/2024,50.4,52.0,52.0,49.75,3.41M,-2.78%
03/04/2024,51.84,53.0,53.0,51.53,2.62M,-0.69%
03/01/2024,52.2,51.2,52.87,49.5,5.36M,0.97%
02/29/2024,51.7,51.6,52.79,51.6,2.30M,0.58%
02/28/2024,51.4,51.51,52.88,50.51,2.08M,-1.15%
02/27/2024,52.0,53.09,53.09,51.8,2.20M,-1.52%
02/26/2024,52.8,53.06,53.9,52.65,5.03M,0.06%
02/23/2024,52.77,52.0,53.59,51.25,6.99M,1.48%
02/22/2024,52.0,53.89,54.15,51.4,7.17M,-2.51%
02/21/2024,53.34,53.34,53.34,50.1,17.62M,7.50%
02/20/2024,49.62,47.88,49.62,47.51,2.33M,7.06%
02/19/2024,46.35,44.1,46.48,43.25,3.34M,3.78%
02/16/2024,44.66,46.05,47.5,44.5,3.47M,-4.90%
02/15/2024,46.96,48.75,49.37,46.7,3.86M,-3.45%
02/14/2024,48.64,47.51,48.9,47.51,4.41M,4.04%
02/13/2024,46.75,46.0,48.25,43.03,7.55M,0.97%
02/12/2024,46.3,49.83,49.83,46.22,4.85M,-7.57%
02/09/2024,50.09,50.6,50.89,48.5,2.89M,-4.13%
02/07/2024,52.25,52.1,53.1,51.9,4.08M,1.32%
02/06/2024,51.57,50.79,52.19,50.52,4.27M,1.54%
02/02/2024,50.79,50.5,51.7,50.1,5.64M,2.30%
02/01/2024,49.65,48.79,49.9,47.3,2.86M,2.06%
01/31/2024,48.65,47.0,49.25,47.0,3.25M,3.42%
01/30/2024,47.04,49.0,49.97,46.2,3.79M,-3.25%
01/29/2024,48.62,51.0,51.24,48.6,2.59M,-5.22%
01/26/2024,51.3,52.1,52.2,51.02,3.89M,-0.98%
01/25/2024,51.81,53.8,53.8,51.59,2.57M,-2.28%
01/24/2024,53.02,53.5,53.9,53.0,3.69M,-0.90%
01/23/2024,53.5,52.5,53.7,51.57,5.34M,1.71%
01/22/2024,52.6,51.49,52.65,50.92,2.58M,2.53%
01/19/2024,51.3,52.29,52.84,50.85,3.23M,-0.97%
01/18/2024,51.8,52.4,52.49,50.62,2.40M,-1.24%
01/17/2024,52.45,53.6,53.9,52.1,2.33M,-2.15%
01/16/2024,53.6,54.3,54.75,52.11,4.72M,-1.94%
01/15/2024,54.66,56.0,56.3,54.5,2.93M,-2.18%
01/12/2024,55.88,57.39,57.5,55.4,3.89M,-1.96%
01/11/2024,57.0,56.8,57.7,56.5,3.55M,0.62%
01/10/2024,56.65,57.7,57.99,56.51,3.64M,-0.96%
01/09/2024,57.2,59.5,59.5,56.4,8.39M,-1.74%
01/08/2024,58.21,58.31,60.05,57.89,10.14M,0.03%
01/05/2024,58.19,55.6,58.99,55.6,21.50M,5.99%
01/04/2024,54.9,54.94,55.1,53.6,3.71M,-0.16%
01/03/2024,54.99,55.0,56.15,54.1,6.48M,0.07%
01/02/2024,54.95,56.3,56.5,54.0,7.86M,-0.70%
01/01/2024,55.34,51.7,55.34,51.7,6.17M,7.31%
12/29/2023,51.57,52.5,52.94,50.8,3.57M,-1.77%
